LCLid,day,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
MAC000246,2013-01-15,0.188,0.3655416646,2.2509999,48,0.4361600219,17.5459999,0.05
MAC000246,2013-01-16,0.1395,0.4902708396,3.2620001,48,0.7548757386,23.5330003,0.059
MAC000246,2013-01-17,0.1685,0.5357916646,2.49,48,0.7280121823,25.7179999,0.029
MAC000246,2013-01-18,0.1915,0.3444791708,1.319,48,0.3338924617,16.5350002,0.044
MAC000246,2013-01-19,0.295,0.3484791646,1.2029999,48,0.2774776897,16.7269999,0.092
MAC000246,2013-01-20,0.4215,0.5293125021,1.448,48,0.3624415554,25.4070001,0.083
MAC000246,2013-01-21,0.3255,0.5595624979,2.9419999,48,0.6377421499,26.8589999,0.04
MAC000246,2013-01-22,0.3385,0.54675,2.7349999,48,0.534444606,26.244,0.071
MAC000246,2013-01-23,0.137,0.3028124979,1.601,48,0.3416652935,14.5349999,0.037
MAC000246,2013-01-24,0.136,0.3301458333,2.711,48,0.4615891601,15.847,0.043
MAC000246,2013-01-25,0.1395,0.449875,2.8139999,48,0.6350409467,21.594,0.045
MAC000246,2013-01-26,0.3125,0.4292916667,1.418,48,0.3744987536,20.606,0.027
MAC000246,2013-01-27,0.4245,0.6421250042,3.0969999,48,0.6847509147,30.8220002,0.057
MAC000246,2013-01-28,0.22,0.3639166646,1.415,48,0.3731578164,17.4679999,0.041
MAC000246,2013-01-29,0.2205,0.5972708313,3.296,48,0.8210234518,28.6689999,0.036
MAC000246,2013-01-30,0.1525,0.3284166688,1.653,48,0.3654747948,15.7640001,0.038
MAC000246,2013-01-31,0.252,0.5065208313,2.1849999,48,0.5485143114,24.3129999,0.028
MAC000246,2013-02-01,0.1335,0.3822291708,2.4660001,48,0.4895228037,18.3470002,0.028
MAC000246,2013-02-02,0.2475,0.3623125,1.334,48,0.3364056667,17.391,0.041
MAC000246,2013-02-03,0.471,0.6293125,2.1960001,48,0.5581234596,30.207,0.083
MAC000246,2013-02-04,0.1425,0.3115208333,1.393,48,0.3436789688,14.953,0.034
MAC000246,2013-02-05,0.3205,0.5156458333,1.541,48,0.4670753955,24.751,0.053
MAC000246,2013-02-06,0.3205,0.4309583354,1.776,48,0.3866508142,20.6860001,0.065
MAC000246,2013-02-07,0.3195,0.4377708333,2.507,48,0.459148713,21.013,0.057
MAC000246,2013-02-08,0.12,0.2191249979,1.1339999,48,0.2558710225,10.5179999,0.029
MAC000246,2013-02-09,0.3255,0.4107708333,1.2410001,48,0.340417782,19.717,0.051
MAC000246,2013-02-10,0.7325,0.7661041646,2.687,48,0.6570592182,36.7729999,0.023
MAC000246,2013-02-11,0.325,0.4177083333,1.855,48,0.4245497218,20.05,0.027
MAC000246,2013-02-12,0.2975,0.4765625,1.851,48,0.4251926175,22.875,0.043
MAC000246,2013-02-13,0.112,0.3000208333,1.478,48,0.3724303442,14.401,0.048
MAC000246,2013-02-14,0.287,0.4702916688,2.1530001,48,0.4831533445,22.5740001,0.036
MAC000246,2013-02-15,0.165,0.2958541625,1.0319999,48,0.2854869557,14.2009998,0.046
MAC000246,2013-02-16,0.2255,0.4133124979,1.92,48,0.4395312334,19.8389999,0.027
MAC000246,2013-02-17,0.277,0.42175,1.488,48,0.4240182905,20.244,0.027
MAC000246,2013-02-18,0.099,0.3144791688,1.415,48,0.367829636,15.0950001,0.042
MAC000246,2013-02-19,0.212,0.2992291646,1.423,48,0.278351696,14.3629999,0.038
MAC000246,2013-02-20,0.125,0.4114166604,1.976,48,0.4845435479,19.7479997,0.023
MAC000246,2013-02-21,0.1265,0.3433333313,1.585,48,0.3899777547,16.4799999,0.035
MAC000246,2013-02-22,0.0925,0.2230416667,1.104,48,0.2739870286,10.706,0.026
MAC000246,2013-02-23,0.371,0.4897291708,1.488,48,0.4012918432,23.5070002,0.028
MAC000246,2013-02-24,0.7635,0.7887291708,2.638,48,0.696656414,37.8590002,0.023
MAC000246,2013-02-25,0.298,0.4334166729,2.8840001,48,0.5619317878,20.8040003,0.025
MAC000246,2013-02-26,0.3215,0.5757916667,2.9260001,48,0.6812173412,27.638,0.058
MAC000246,2013-02-27,0.12,0.3435,1.562,48,0.3912841923,16.488,0.027
MAC000246,2013-02-28,0.3165,0.5141041729,2.0150001,48,0.4933072733,24.6770003,0.08
MAC000246,2013-03-01,0.177,0.2771666667,0.955,48,0.249347688,13.304,0.033
MAC000246,2013-03-02,0.1995,0.3904375,1.559,48,0.4147940738,18.741,0.027
MAC000246,2013-03-03,0.319,0.5498541667,2.405,48,0.5597093515,26.393,0.025
MAC000246,2013-03-04,0.156,0.3615833313,1.98,48,0.4410678397,17.3559999,0.032
MAC000246,2013-03-05,0.171,0.4247083354,2.046,48,0.4957389109,20.3860001,0.041
MAC000246,2013-03-06,0.088,0.2842708333,1.517,48,0.4043087496,13.645,0.026
MAC000246,2013-03-07,0.438,0.4805208354,1.6390001,48,0.3640527847,23.0650001,0.036
MAC000246,2013-03-08,0.2035,0.3429791646,1.199,48,0.3353481784,16.4629999,0.035
MAC000246,2013-03-09,0.2475,0.4795208375,2.8180001,48,0.5774236035,23.0170002,0.052
MAC000246,2013-03-10,0.206,0.574625,2.5,48,0.672175465,27.582,0.027
MAC000246,2013-03-11,0.1285,0.3381250021,2.0450001,48,0.4057888978,16.2300001,0.054
MAC000246,2013-03-12,0.327,0.4900416688,2.1429999,48,0.475288892,23.5220001,0.078
MAC000246,2013-03-13,0.1525,0.343625,1.597,48,0.3823035791,16.494,0.053
MAC000246,2013-03-14,0.2355,0.4518125042,2.6300001,48,0.5212367865,21.6870002,0.051
MAC000246,2013-03-15,0.105,0.2969999979,1.959,48,0.4335345989,14.2559999,0.044
MAC000246,2013-03-16,0.196,0.3859166708,1.3890001,48,0.3758510347,18.5240002,0.043
MAC000246,2013-03-17,0.247,0.4897291688,2.2720001,48,0.5791003998,23.5070001,0.056
MAC000246,2013-03-18,0.3085,0.4478958333,1.911,48,0.470159513,21.499,0.029
MAC000246,2013-03-19,0.1475,0.5216875021,2.9400001,48,0.7023912166,25.0410001,0.023
MAC000246,2013-03-20,0.076,0.3543541625,3.2609999,48,0.6529944428,17.0089998,0.026
MAC000246,2013-03-21,0.15,0.5314375021,3.369,48,0.7163889391,25.5090001,0.045
MAC000246,2013-03-22,0.1065,0.3443958333,2.4519999,48,0.5697673917,16.531,0.056
MAC000246,2013-03-23,0.294,0.3460833333,1.006,48,0.2848474645,16.612,0.06
MAC000246,2013-03-24,0.401,0.6089791604,2.2739999,48,0.6095907641,29.2309997,0.076
MAC000246,2013-03-25,0.1095,0.3747708333,3.21,48,0.6514725134,17.989,0.046
MAC000246,2013-03-26,0.3785,0.5820416625,2.5039999,48,0.6016642393,27.9379998,0.045
MAC000246,2013-03-27,0.341,0.3897291667,1.485,48,0.3592435753,18.707,0.054
MAC000246,2013-03-28,0.2165,0.4258541667,1.396,48,0.3704228745,20.441,0.032
MAC000246,2013-03-29,0.153,0.3775000021,1.842,48,0.4563935934,18.1200001,0.052
MAC000246,2013-03-30,0.173,0.4703958313,2.152,48,0.5426185393,22.5789999,0.021
MAC000246,2013-03-31,0.211,0.5101041688,2.6760001,48,0.6177057619,24.4850001,0.039
MAC000246,2013-04-01,0.1885,0.4539374979,2.036,48,0.5377335563,21.7889999,0.048
MAC000246,2013-04-02,0.337,0.5351666688,1.824,48,0.4925633966,25.6880001,0.043
MAC000246,2013-04-03,0.4205,0.5535,2.125,48,0.4827117549,26.568,0.072
MAC000246,2013-04-04,0.157,0.2945,1.346,48,0.3019217173,14.136,0.036
MAC000246,2013-04-05,0.1515,0.4206874938,2.6949999,48,0.586229227,20.1929997,0.053
MAC000246,2013-04-06,0.3145,0.4272291688,1.599,48,0.3799322085,20.5070001,0.067
MAC000246,2013-04-07,0.444,0.7494166542,3.1459999,48,0.8233977309,35.9719994,0.041
MAC000246,2013-04-08,0.247,0.4414166688,1.932,48,0.5211348082,21.1880001,0.042
MAC000246,2013-04-09,0.115,0.3868125021,2.431,48,0.5677988049,18.5670001,0.038
MAC000246,2013-04-10,0.1345,0.5405416667,2.9330001,48,0.7379249836,25.946,0.05
MAC000246,2013-04-11,0.329,0.4970625,2.421,48,0.4647220363,23.859,0.035
MAC000246,2013-04-12,0.1665,0.2893541667,1.199,48,0.2960183641,13.889,0.037
MAC000246,2013-04-13,0.276,0.3915208354,1.3710001,48,0.3521710227,18.7930001,0.037
MAC000246,2013-04-14,0.311,0.4842083354,1.413,48,0.3992336292,23.2420001,0.044
MAC000246,2013-04-15,0.258,0.4253541688,2.8499999,48,0.5429530171,20.4170001,0.028
MAC000246,2013-04-16,0.2635,0.5411250083,2.9070001,48,0.6840408535,25.9740004,0.024
MAC000246,2013-04-17,0.1615,0.3108749979,1.2309999,48,0.3254293094,14.9219999,0.024
MAC000246,2013-04-18,0.263,0.4650624938,2.145,48,0.4974409432,22.3229997,0.038
MAC000246,2013-04-19,0.1055,0.1676666667,0.757,48,0.1536530124,8.048,0.042
MAC000246,2013-04-20,0.1245,0.4070625021,1.582,48,0.4588110209,19.5390001,0.023
MAC000246,2013-04-21,0.374,0.6118749979,2.5380001,48,0.6485388681,29.3699999,0.017
MAC000246,2013-04-22,0.1615,0.3594999979,1.778,48,0.4158803478,17.2559999,0.027
MAC000246,2013-04-23,0.196,0.531375,2.7490001,48,0.6725747815,25.506,0.021
MAC000246,2013-04-24,0.114,0.3085208333,2.046,48,0.4395505436,14.809,0.016
MAC000246,2013-04-25,0.139,0.4404166688,3.003,48,0.6674904433,21.1400001,0.014
MAC000246,2013-04-26,0.0775,0.2632499979,1.334,48,0.3290095006,12.6359999,0.017
MAC000246,2013-04-27,0.2635,0.3515416667,1.113,48,0.3156325603,16.874,0.042
MAC000246,2013-04-28,0.1995,0.3728958333,1.967,48,0.4268524205,17.899,0.023
MAC000246,2013-04-29,0.1165,0.28,1.677,48,0.3710127027,13.44,0.02
MAC000246,2013-04-30,0.2795,0.4263541688,1.35,48,0.3565379966,20.4650001,0.029
MAC000246,2013-05-01,0.0905,0.5117708354,2.628,48,0.7736931761,24.5650001,0.018
MAC000246,2013-05-02,0.149,0.3961458333,2.645,48,0.6310616509,19.015,0.029
MAC000246,2013-05-03,0.159,0.3446666688,1.225,48,0.3609037946,16.5440001,0.019
MAC000246,2013-05-04,0.096,0.2918333354,2.0610001,48,0.4421579823,14.0080001,0.027
MAC000246,2013-05-05,0.3415,0.6482083292,2.2360001,48,0.6583562627,31.1139998,0.027
MAC000246,2013-05-06,0.1885,0.4668124979,2.1830001,48,0.5797568666,22.4069999,0.024
MAC000246,2013-05-07,0.224,0.4335416667,1.976,48,0.4460710734,20.81,0.015
MAC000246,2013-05-08,0.0985,0.2869583333,1.46,48,0.3674791619,13.774,0.023
MAC000246,2013-05-09,0.1975,0.3644374979,1.391,48,0.3592112423,17.4929999,0.021
MAC000246,2013-05-10,0.0635,0.2753125,1.563,48,0.4063392962,13.215,0.025
MAC000246,2013-05-11,0.1945,0.2682708333,0.991,48,0.2606987941,12.877,0.027
MAC000246,2013-05-12,0.3335,0.4981041688,2.4360001,48,0.5020809222,23.9090001,0.041
MAC000246,2013-05-13,0.1355,0.2563125,1.7130001,48,0.3433029316,12.303,0.019
MAC000246,2013-05-14,0.2355,0.4396249979,2.438,48,0.5268759567,21.1019999,0.019
MAC000246,2013-05-15,0.21,0.3298125021,1.681,48,0.3817651474,15.8310001,0.039
MAC000246,2013-05-16,0.1565,0.4176041667,2.7780001,48,0.6043901009,20.045,0.02
MAC000246,2013-05-17,0.181,0.4846458333,2.1570001,48,0.5550158723,23.263,0.021
MAC000246,2013-05-18,0.2455,0.3733749979,1.251,48,0.3463279444,17.9219999,0.028
MAC000246,2013-05-19,0.4,0.7109374938,2.655,48,0.81522131,34.1249997,0.018
MAC000246,2013-05-20,0.117,0.3420416667,2.3929999,48,0.5381391078,16.418,0.02
MAC000246,2013-05-21,0.0955,0.4053541646,2.168,48,0.557470977,19.4569999,0.019
MAC000246,2013-05-22,0.0975,0.4061666667,3.0680001,48,0.6621245445,19.496,0.026
MAC000246,2013-05-23,0.1295,0.4146458313,2.8269999,48,0.6059183025,19.9029999,0.023
MAC000246,2013-05-24,0.211,0.4729791667,2.1789999,48,0.5133511264,22.703,0.019
MAC000246,2013-05-25,0.088,0.2248541667,1.4,48,0.3218499049,10.793,0.02
MAC000246,2013-05-26,0.248,0.4575416688,1.79,48,0.4446531527,21.9620001,0.046
MAC000246,2013-05-27,0.135,0.4517916688,2.6210001,48,0.6927712211,21.6860001,0.028
MAC000246,2013-05-28,0.4145,0.4701458292,1.5549999,48,0.4031592171,22.5669998,0.028
MAC000246,2013-05-29,0.117,0.3336874979,2.5569999,48,0.5046253691,16.0169999,0.014
MAC000246,2013-05-30,0.183,0.3789166625,2.431,48,0.4476136581,18.1879998,0.028
MAC000246,2013-05-31,0.082,0.3104042532,2.329,47,0.4699273109,14.5889999,0.02
MAC000246,2013-06-01,0.0965,0.2646041667,1.245,48,0.3292268661,12.701,0.024
MAC000246,2013-06-02,0.442,0.6128541667,2.5009999,48,0.594352927,29.417,0.032
MAC000246,2013-06-03,0.1665,0.3874791708,2.4170001,48,0.4909733414,18.5990002,0.021
MAC000246,2013-06-04,0.1735,0.3954583354,2.0420001,48,0.5332270732,18.9820001,0.017
MAC000246,2013-06-05,0.129,0.4131041667,2.7420001,48,0.591864968,19.829,0.018
MAC000246,2013-06-06,0.29,0.4650000021,1.988,48,0.500985797,22.3200001,0.03
MAC000246,2013-06-07,0.0745,0.2360208354,2.4130001,48,0.4222135039,11.3290001,0.016
MAC000246,2013-06-08,0.1575,0.2573124958,1.0319999,48,0.26228294,12.3509998,0.02
MAC000246,2013-06-09,0.2755,0.3608333375,1.3710001,48,0.3485950231,17.3200002,0.029
MAC000246,2013-06-10,0.328,0.4727708333,1.783,48,0.4362885167,22.693,0.017
MAC000246,2013-06-11,0.19,0.3810416646,2.1029999,48,0.4567462066,18.2899999,0.02
MAC000246,2013-06-12,0.2315,0.3136249979,1.136,48,0.2887118525,15.0539999,0.031
MAC000246,2013-06-13,0.187,0.3970416646,2.8139999,48,0.4995788744,19.0579999,0.023
MAC000246,2013-06-14,0.0715,0.1945208313,1.1619999,48,0.2924111717,9.3369999,0.014
MAC000246,2013-06-15,0.0855,0.2822708333,1.125,48,0.3258864663,13.549,0.029
MAC000246,2013-06-16,0.573,0.6036249979,2.0829999,48,0.5616568373,28.9739999,0.03
MAC000246,2013-06-17,0.0915,0.2613333333,1.295,48,0.3157883302,12.544,0.02
MAC000246,2013-06-18,0.185,0.3736666667,1.823,48,0.4199786891,17.936,0.024
MAC000246,2013-06-19,0.0995,0.2696666667,1.255,48,0.3303982982,12.944,0.014
MAC000246,2013-06-20,0.166,0.3797708354,1.931,48,0.4487556479,18.2290001,0.025
MAC000246,2013-06-21,0.078,0.2388541688,1.327,48,0.3035571429,11.4650001,0.014
MAC000246,2013-06-22,0.18,0.3005,1.319,48,0.2882031642,14.424,0.044
MAC000246,2013-06-23,0.2635,0.4691041708,2.3080001,48,0.5743861689,22.5170002,0.035
MAC000246,2013-06-24,0.1285,0.3281875021,2.0480001,48,0.4630694001,15.7530001,0.014
MAC000246,2013-06-25,0.338,0.5233124979,2.483,48,0.5551906342,25.1189999,0.032
MAC000246,2013-06-26,0.069,0.2176458333,1.596,48,0.3765254076,10.447,0.014
MAC000246,2013-06-27,0.113,0.3617083354,1.594,48,0.3965724977,17.3620001,0.018
MAC000246,2013-06-28,0.074,0.2306875021,1.447,48,0.34791704,11.0730001,0.016
MAC000246,2013-06-29,0.226,0.3560833313,1.265,48,0.3212653684,17.0919999,0.033
MAC000246,2013-06-30,0.219,0.4003958313,1.949,48,0.4384154577,19.2189999,0.016
MAC000246,2013-07-01,0.111,0.2312291667,1.089,48,0.2669666677,11.099,0.014
MAC000246,2013-07-02,0.3495,0.5125208313,2.132,48,0.5061247803,24.6009999,0.021
MAC000246,2013-07-03,0.146,0.2483125,1.375,48,0.2852383219,11.919,0.018
MAC000246,2013-07-04,0.173,0.3975208354,2.3640001,48,0.4955749803,19.0810001,0.017
MAC000246,2013-07-05,0.0545,0.0783333333,0.512,48,0.0849438697,3.76,0.014
MAC000246,2013-07-06,0.2515,0.404,1.411,48,0.3714203331,19.392,0.027
MAC000246,2013-07-07,0.0875,0.224,1.734,48,0.3220938148,10.752,0.023
MAC000246,2013-07-08,0.111,0.3862291667,2.075,48,0.4924160686,18.539,0.03
MAC000246,2013-07-09,0.2715,0.4325208313,2.105,48,0.4252736757,20.7609999,0.031
MAC000246,2013-07-10,0.1325,0.3826250021,2.2620001,48,0.5411167632,18.3660001,0.017
MAC000246,2013-07-11,0.2145,0.2903333333,1.324,48,0.3019936827,13.936,0.026
MAC000246,2013-07-12,0.081,0.2210416667,1.521,48,0.3306670215,10.61,0.014
MAC000246,2013-07-13,0.2225,0.4227708333,1.658,48,0.4270391003,20.293,0.03
MAC000246,2013-07-14,0.26,0.4856458333,2.1889999,48,0.5096773893,23.311,0.046
MAC000246,2013-07-15,0.0665,0.1611666667,1.018,48,0.2242305361,7.736,0.023
MAC000246,2013-07-16,0.1275,0.282375,1.003,48,0.2849546903,13.554,0.045
MAC000246,2013-07-17,0.0935,0.2130625,1.25,48,0.2844099084,10.227,0.029
MAC000246,2013-07-18,0.081,0.195875,1.021,48,0.2379983573,9.402,0.022
MAC000246,2013-07-19,0.064,0.158875,1.229,48,0.2480640467,7.626,0.022
MAC000246,2013-07-20,0.0765,0.19275,1.561,48,0.2757048607,9.252,0.021
MAC000246,2013-07-21,0.076,0.2567083333,0.913,48,0.2960178228,12.322,0.021
MAC000246,2013-07-22,0.0545,0.1287083333,0.905,48,0.185660289,6.178,0.021
MAC000246,2013-07-23,0.219,0.3558333313,1.1569999,48,0.3319382955,17.0799999,0.041
MAC000246,2013-07-24,0.099,0.1993541667,0.855,48,0.2068047172,9.569,0.047
MAC000246,2013-07-25,0.0725,0.0743958333,0.135,48,0.0199624537,3.571,0.046
MAC000246,2013-07-26,0.081,0.2241458313,1.2309999,48,0.2759587457,10.7589999,0.047
MAC000246,2013-07-27,0.6475,0.5898333333,1.612,48,0.3849401906,28.312,0.06
MAC000246,2013-07-28,0.216,0.3724166667,1.776,48,0.4140824169,17.876,0.03
MAC000246,2013-07-29,0.232,0.4377916688,2.3940001,48,0.5199180031,21.0140001,0.049
MAC000246,2013-07-30,0.306,0.4104166667,1.171,48,0.3422873518,19.7,0.035
MAC000246,2013-07-31,0.1985,0.325875,1.346,48,0.3612370369,15.642,0.024
MAC000246,2013-08-01,0.3025,0.3433333333,1.734,48,0.333094858,16.48,0.035
MAC000246,2013-08-02,0.151,0.2019166667,0.83,48,0.1620977947,9.692,0.028
MAC000246,2013-08-03,0.164,0.3452708333,1.317,48,0.3401728434,16.573,0.039
MAC000246,2013-08-04,0.1715,0.2751458313,1.3559999,48,0.2890809267,13.2069999,0.032
MAC000246,2013-08-05,0.3095,0.429375,2.0650001,48,0.4541412125,20.61,0.024
MAC000246,2013-08-06,0.2245,0.3550833354,1.4450001,48,0.3641088768,17.0440001,0.028
MAC000246,2013-08-07,0.1075,0.3436458313,1.691,48,0.4099594879,16.4949999,0.025
MAC000246,2013-08-08,0.142,0.3484791667,1.094,48,0.3479303543,16.727,0.049
MAC000246,2013-08-09,0.1115,0.1806666667,0.611,48,0.1361098326,8.672,0.05
MAC000246,2013-08-10,0.4595,0.4963333333,1.706,48,0.4365275129,23.824,0.025
MAC000246,2013-08-11,0.1235,0.26025,1.233,48,0.2868864035,12.492,0.037
MAC000246,2013-08-12,0.086,0.3495208292,2.2049999,48,0.5317877365,16.7769998,0.023
MAC000246,2013-08-13,0.0725,0.3095416667,1.643,48,0.4080904655,14.858,0.023
MAC000246,2013-08-14,0.0605,0.1896458333,1.317,48,0.2855387956,9.103,0.022
MAC000246,2013-08-15,0.1695,0.25825,1.619,48,0.2921170343,12.396,0.025
MAC000246,2013-08-16,0.0755,0.2632291688,1.322,48,0.3245457265,12.6350001,0.024
MAC000246,2013-08-17,0.0765,0.1804166667,1.016,48,0.257574681,8.66,0.022
MAC000246,2013-08-18,0.104,0.3709791688,2.006,48,0.4711803023,17.8070001,0.026
MAC000246,2013-08-19,0.249,0.3224583333,1.531,48,0.3618681997,15.478,0.027
MAC000246,2013-08-20,0.1185,0.2630416667,1.697,48,0.3229164939,12.626,0.024
MAC000246,2013-08-21,0.1835,0.3072291667,1.303,48,0.3038095176,14.747,0.024
MAC000246,2013-08-22,0.0885,0.2112291667,1.325,48,0.2681221728,10.139,0.024
MAC000246,2013-08-23,0.1325,0.2567916646,1.1109999,48,0.28885945,12.3259999,0.023
MAC000246,2013-08-24,0.134,0.3127916667,1.077,48,0.3178964744,15.014,0.024
MAC000246,2013-08-25,0.136,0.3512291667,1.367,48,0.3445286166,16.859,0.037
MAC000246,2013-08-26,0.0635,0.2034791667,0.844,48,0.2300820381,9.767,0.022
MAC000246,2013-08-27,0.2685,0.3529999979,1.0829999,48,0.2977916541,16.9439999,0.022
MAC000246,2013-08-28,0.1765,0.2662291667,1.229,48,0.2751466332,12.779,0.028
MAC000246,2013-08-29,0.096,0.3010416688,1.444,48,0.3438836412,14.4500001,0.024
MAC000246,2013-08-30,0.0535,0.090375,1.056,48,0.1617588993,4.338,0.02
MAC000246,2013-08-31,0.08,0.2200625,1.105,48,0.2952527519,10.563,0.021
MAC000246,2013-09-01,0.279,0.3567708333,1.5319999,48,0.3303241598,17.125,0.018
MAC000246,2013-09-02,0.237,0.4367291646,1.9630001,48,0.4392167444,20.9629999,0.044
MAC000246,2013-09-03,0.3515,0.4443958333,1.148,48,0.3458371736,21.331,0.045
MAC000246,2013-09-04,0.127,0.3170416667,1.363,48,0.3827332251,15.218,0.021
MAC000246,2013-09-05,0.3285,0.3501458333,1.018,48,0.2881296982,16.807,0.025
MAC000246,2013-09-06,0.1685,0.2413333333,1.066,48,0.2211651288,11.584,0.025
MAC000246,2013-09-07,0.1765,0.3207083313,1.45,48,0.3353453528,15.3939999,0.015
MAC000246,2013-09-08,0.4175,0.5410416667,1.869,48,0.4790242295,25.97,0.031
MAC000246,2013-09-09,0.1995,0.3393333333,1.873,48,0.3887402093,16.288,0.024
MAC000246,2013-09-10,0.133,0.3914583313,2.388,48,0.5380923656,18.7899999,0.025
MAC000246,2013-09-11,0.248,0.3960416688,2.243,48,0.4925020384,19.0100001,0.023
MAC000246,2013-09-12,0.3015,0.4720000021,2.799,48,0.5478961753,22.6560001,0.024
MAC000246,2013-09-13,0.226,0.3923125,1.796,48,0.4161945206,18.831,0.017
MAC000246,2013-09-14,0.089,0.3140000042,1.401,48,0.3685235155,15.0720002,0.015
MAC000246,2013-09-15,0.156,0.5043125021,2.8050001,48,0.635639915,24.2070001,0.024
MAC000246,2013-09-16,0.1765,0.3179583313,1.3049999,48,0.3469784995,15.2619999,0.017
MAC000246,2013-09-17,0.2785,0.4694583396,2.0510001,48,0.4680342908,22.5340003,0.029
MAC000246,2013-09-18,0.132,0.3237916708,2.4070001,48,0.4536942107,15.5420002,0.02
MAC000246,2013-09-19,0.255,0.4100833333,2.1029999,48,0.4628453502,19.684,0.018
MAC000246,2013-09-20,0.089,0.2322291667,1.158,48,0.2840788952,11.147,0.021
MAC000246,2013-09-21,0.257,0.447625,1.919,48,0.473578034,21.486,0.036
MAC000246,2013-09-22,0.2585,0.4708125021,2.582,48,0.5488645476,22.5990001,0.033
MAC000246,2013-09-23,0.2005,0.3654791708,2.1440001,48,0.4706665821,17.5430002,0.024
MAC000246,2013-09-24,0.2165,0.4586458333,1.831,48,0.4710488744,22.015,0.04
MAC000246,2013-09-25,0.1895,0.2544375,1.17,48,0.251347848,12.213,0.021
MAC000246,2013-09-26,0.2675,0.3737708333,1.661,48,0.387009002,17.941,0.025
MAC000246,2013-09-27,0.118,0.2187916667,1.086,48,0.2701531448,10.502,0.016
MAC000246,2013-09-28,0.176,0.2844166667,1.223,48,0.2724374481,13.652,0.014
MAC000246,2013-09-29,0.229,0.375375,1.221,48,0.3682820742,18.018,0.019
MAC000246,2013-09-30,0.0705,0.3223958375,1.9170001,48,0.4905397809,15.4750002,0.017
MAC000246,2013-10-01,0.1595,0.4356041667,2.277,48,0.5405210543,20.909,0.017
MAC000246,2013-10-02,0.079,0.3403125,2.404,48,0.5642358469,16.335,0.015
MAC000246,2013-10-03,0.2395,0.4947291604,2.497,48,0.6189323429,23.7469997,0.016
MAC000246,2013-10-04,0.222,0.2647083333,1.04,48,0.2426815581,12.706,0.02
MAC000246,2013-10-05,0.299,0.4173750021,1.35,48,0.3626600713,20.0340001,0.04
MAC000246,2013-10-06,0.4445,0.5380208333,1.976,48,0.5012705348,25.825,0.034
MAC000246,2013-10-07,0.065,0.2148333333,1.294,48,0.3143942053,10.312,0.017
MAC000246,2013-10-08,0.3575,0.5235833313,2.642,48,0.572895994,25.1319999,0.014
MAC000246,2013-10-09,0.1985,0.3405208313,2.1300001,48,0.4645652705,16.3449999,0.022
MAC000246,2013-10-10,0.2035,0.4199374979,2.5699999,48,0.5518593404,20.1569999,0.015
MAC000246,2013-10-11,0.083,0.151375,0.827,48,0.1689849074,7.266,0.023
MAC000246,2013-10-12,0.2585,0.3163750042,1.524,48,0.3543780178,15.1860002,0.024
MAC000246,2013-10-13,0.6125,0.7110625,2.5109999,48,0.7020755019,34.131,0.031
MAC000246,2013-10-14,0.2135,0.5383958292,2.822,48,0.7334787228,25.8429998,0.022
MAC000246,2013-10-15,0.247,0.4299375021,1.2920001,48,0.3900275218,20.6370001,0.018
MAC000246,2013-10-16,0.2365,0.4054166646,2.0769999,48,0.466232417,19.4599999,0.025
MAC000246,2013-10-17,0.252,0.3961458313,1.4579999,48,0.3474918571,19.0149999,0.04
MAC000246,2013-10-18,0.161,0.2705208333,1.14,48,0.2712568846,12.985,0.02
MAC000246,2013-10-19,0.4305,0.43925,1.433,48,0.394481696,21.084,0.024
MAC000246,2013-10-20,0.1855,0.4047083333,1.576,48,0.4144025157,19.426,0.036
MAC000246,2013-10-21,0.087,0.4023958375,3.516,48,0.6751980357,19.3150002,0.024
MAC000246,2013-10-22,0.2775,0.3928124979,1.506,48,0.3442076063,18.8549999,0.06
MAC000246,2013-10-23,0.2165,0.3279166688,1.622,48,0.3520206661,15.7400001,0.031
MAC000246,2013-10-24,0.147,0.4895833333,2.4809999,48,0.6236959779,23.5,0.03
MAC000246,2013-10-25,0.1555,0.3081875,1.448,48,0.3209126385,14.793,0.025
MAC000246,2013-10-26,0.21,0.3147083333,1.459,48,0.3392689863,15.106,0.024
MAC000246,2013-10-27,0.181,0.4461249979,1.648,48,0.4763170105,21.4139999,0.026
MAC000246,2013-10-28,0.1945,0.5241250042,2.743,48,0.7271865916,25.1580002,0.024
MAC000246,2013-10-29,0.2055,0.5970833292,2.7449999,48,0.7522979669,28.6599998,0.02
MAC000246,2013-10-30,0.3855,0.7512291604,2.339,48,0.767992962,36.0589997,0.02
MAC000246,2013-10-31,0.2145,0.3336458333,1.149,48,0.2830046605,16.015,0.087
MAC000246,2013-11-01,0.0695,0.2915000021,2.2980001,48,0.5267657365,13.9920001,0.024
MAC000246,2013-11-02,0.214,0.379,1.354,48,0.368939596,18.192,0.021
MAC000246,2013-11-03,0.237,0.5090833396,2.1960001,48,0.5233833959,24.4360003,0.032
MAC000246,2013-11-04,0.175,0.2689583333,1.313,48,0.2947933252,12.91,0.03
MAC000246,2013-11-05,0.206,0.4776041667,3.016,48,0.5994458699,22.925,0.037
MAC000246,2013-11-06,0.2395,0.3843958354,1.382,48,0.4110036411,18.4510001,0.024
MAC000246,2013-11-07,0.2405,0.4385416667,2.4990001,48,0.5261430554,21.05,0.024
