LCLid,day,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
MAC003856,2013-03-27,0.7305,0.9081041688,2.654,48,0.6822336097,43.5890001,0.225
MAC003856,2013-03-28,0.3375,0.6939166688,1.747,48,0.5291409283,33.3080001,0.199
MAC003856,2013-03-29,0.698,0.9157708333,2.862,48,0.7062147004,43.957,0.205
MAC003856,2013-03-30,0.7085,0.8811666688,2.4909999,48,0.5790954918,42.2960001,0.246
MAC003856,2013-03-31,0.8025,1.10925,2.931,48,0.7919693029,53.244,0.219
MAC003856,2013-04-01,0.6455,1.0474166667,2.6270001,48,0.813408851,50.276,0.225
MAC003856,2013-04-02,0.4505,0.7230416625,2.5179999,48,0.6373984549,34.7059998,0.229
MAC003856,2013-04-03,0.607,0.8948541708,2.3970001,48,0.711879479,42.9530002,0.221
MAC003856,2013-04-04,1.03300005,1.022875,2.6659999,48,0.666730748,49.098,0.251
MAC003856,2013-04-05,0.451,0.6911874979,2.082,48,0.4929828701,33.1769999,0.244
MAC003856,2013-04-06,0.4605,0.6629374979,2.0769999,48,0.5177325052,31.8209999,0.188
MAC003856,2013-04-07,0.3165,0.5255833354,1.535,48,0.3572970565,25.2280001,0.205
MAC003856,2013-04-08,0.4695,0.6934374938,2.0739999,48,0.4959186887,33.2849997,0.224
MAC003856,2013-04-09,0.4235,0.6407916604,2.102,48,0.468915309,30.7579997,0.199
MAC003856,2013-04-10,0.9405,0.8789374958,1.892,48,0.5035074988,42.1889998,0.224
MAC003856,2013-04-11,0.6255,0.8320624979,2.28,48,0.5930148539,39.9389999,0.227
MAC003856,2013-04-12,0.5475,0.7483333354,2.1700001,48,0.5225131771,35.9200001,0.227
MAC003856,2013-04-13,0.6025,0.6771249958,1.8609999,48,0.4243198048,32.5019998,0.201
MAC003856,2013-04-14,0.476,0.5869791667,1.482,48,0.3680087585,28.175,0.214
MAC003856,2013-04-15,0.359,0.6080833292,2.2479999,48,0.4983668899,29.1879998,0.218
MAC003856,2013-04-16,0.467,0.62325,2.148,48,0.5133859888,29.916,0.163
MAC003856,2013-04-17,0.3415,0.6247708313,2.3169999,48,0.5286201657,29.9889999,0.204
MAC003856,2013-04-18,0.3825,0.5021875,1.187,48,0.2849176556,24.105,0.22
MAC003856,2013-04-19,0.375,0.5112291646,1.362,48,0.3199847189,24.5389999,0.217
MAC003856,2013-04-20,0.412,0.5583124979,1.954,48,0.4071831111,26.7989999,0.17
MAC003856,2013-04-21,0.522,0.6605416729,1.906,48,0.4372456401,31.7060003,0.225
MAC003856,2013-04-22,0.447,0.6637916688,3.076,48,0.6382568693,31.8620001,0.183
MAC003856,2013-04-23,0.4245,0.6321875042,1.975,48,0.48376013,30.3450002,0.167
MAC003856,2013-04-24,0.391,0.6972916667,2.484,48,0.6179242169,33.47,0.183
MAC003856,2013-04-25,0.4055,0.5216458354,1.55,48,0.3529994008,25.0390001,0.163
MAC003856,2013-04-26,0.4985,0.6123125,1.749,48,0.3628792759,29.391,0.218
MAC003856,2013-04-27,0.3385,0.4308333333,1.14,48,0.2710050901,20.68,0.177
MAC003856,2013-04-28,0.298,0.4518958313,1.233,48,0.3276768754,21.6909999,0.173
MAC003856,2013-04-29,0.4645,0.7607708313,2.197,48,0.5854912831,36.5169999,0.19
MAC003856,2013-04-30,0.3965,0.5788333333,1.492,48,0.4079891182,27.784,0.212
MAC003856,2013-05-01,0.421,0.7005833333,1.919,48,0.5273778103,33.628,0.199
MAC003856,2013-05-02,0.4535,0.6507500021,2.9879999,48,0.5354258376,31.2360001,0.213
MAC003856,2013-05-03,0.3125,0.4215208333,1.194,48,0.2244143195,20.233,0.226
MAC003856,2013-05-04,0.4385,0.7178333396,2.5339999,48,0.5867203628,34.4560003,0.255
MAC003856,2013-05-05,0.42,0.4722291667,1.141,48,0.218248954,22.667,0.232
MAC003856,2013-05-06,0.3985,0.6043124938,1.8789999,48,0.4729048697,29.0069997,0.195
MAC003856,2013-05-07,0.7985,0.7847291688,1.944,48,0.475390357,37.6670001,0.244
MAC003856,2013-05-08,0.382,0.6070416646,1.927,48,0.5141598346,29.1379999,0.17
MAC003856,2013-05-09,0.5715,0.879479175,3.6470001,48,0.7689503062,42.2150004,0.248
MAC003856,2013-05-10,0.5875,0.7034999958,2.0079999,48,0.3647983892,33.7679998,0.285
MAC003856,2013-05-11,0.549,0.6461250021,2.3080001,48,0.4334615638,31.0140001,0.166
MAC003856,2013-05-12,0.462,0.5380208333,1.465,48,0.2999784737,25.825,0.223
MAC003856,2013-05-13,0.3875,0.5845624979,2.1259999,48,0.4163994478,28.0589999,0.2
MAC003856,2013-05-14,0.49,0.7423333396,1.992,48,0.5486716864,35.6320003,0.221
MAC003856,2013-05-15,0.3795,0.5285833333,1.396,48,0.3246704275,25.372,0.209
MAC003856,2013-05-16,0.4135,0.5312916688,1.608,48,0.3514393508,25.5020001,0.199
MAC003856,2013-05-17,0.42,0.7115106362,4.0949998,47,0.7210711056,33.4409999,0.168
MAC003856,2013-05-18,0.5545,0.6236041667,1.743,48,0.3698809895,29.933,0.224
MAC003856,2013-05-19,0.515,0.6400625021,1.714,48,0.4176458586,30.7230001,0.214
MAC003856,2013-05-20,0.345,0.5031666667,1.464,48,0.3400816756,24.152,0.202
MAC003856,2013-05-21,0.3805,0.4603125021,1.0650001,48,0.2368212556,22.0950001,0.227
MAC003856,2013-05-22,0.352,0.6265416667,2.3340001,48,0.5096623844,30.074,0.209
MAC003856,2013-05-23,0.437,0.6361041667,1.7920001,48,0.4437494635,30.533,0.195
MAC003856,2013-05-24,0.417,0.6833333292,2.5139999,48,0.5242055821,32.7999998,0.234
MAC003856,2013-05-25,0.5195,0.6802083271,2.4579999,48,0.4991422695,32.6499997,0.23
MAC003856,2013-05-26,0.3365,0.3987083333,1.335,48,0.2587965568,19.138,0.15
MAC003856,2013-05-27,0.283,0.3860624979,1.2309999,48,0.2805692027,18.5309999,0.163
MAC003856,2013-05-28,0.4275,0.6341250063,2.4660001,48,0.5149015203,30.4380003,0.212
MAC003856,2013-05-29,0.5775,0.7251874958,1.822,48,0.4709921422,34.8089998,0.201
MAC003856,2013-05-30,0.4145,0.6560208333,2.1070001,48,0.4829615031,31.489,0.21
MAC003856,2013-05-31,0.443,0.4781458333,1.215,48,0.2357817229,22.951,0.198
MAC003856,2013-06-01,0.514,0.6897083354,1.931,48,0.4624217033,33.1060001,0.204
MAC003856,2013-06-02,0.3905,0.4208333333,1.416,48,0.220605196,20.2,0.237
MAC003856,2013-06-03,0.319,0.5052708354,1.995,48,0.4019319192,24.2530001,0.186
MAC003856,2013-06-04,0.297,0.5200208354,1.729,48,0.4280110152,24.9610001,0.208
MAC003856,2013-06-05,0.5855,0.7737916729,2.0350001,48,0.5288602446,37.1420003,0.234
MAC003856,2013-06-06,0.326,0.4381875021,1.0650001,48,0.2163820222,21.0330001,0.216
MAC003856,2013-06-07,0.3915,0.4902708333,1.397,48,0.2736179772,23.533,0.215
MAC003856,2013-06-08,0.4335,0.5723958333,2.085,48,0.3859379699,27.475,0.261
MAC003856,2013-06-09,0.4995,0.61625,1.636,48,0.3538211172,29.58,0.259
MAC003856,2013-06-10,0.408,0.6014166667,1.4960001,48,0.3762802741,28.868,0.258
MAC003856,2013-06-11,0.4075,0.6742916708,2.1140001,48,0.5130015208,32.3660002,0.253
MAC003856,2013-06-12,0.42,0.6260208313,1.684,48,0.3779165388,30.0489999,0.233
MAC003856,2013-06-13,0.508,0.6299791646,1.632,48,0.3675150853,30.2389999,0.241
MAC003856,2013-06-14,0.3615,0.4160416667,0.981,48,0.1642385341,19.97,0.253
MAC003856,2013-06-15,0.4395,0.5280208333,1.402,48,0.2631777564,25.345,0.265
MAC003856,2013-06-16,0.683,0.8137916667,2.243,48,0.5031891475,39.062,0.251
MAC003856,2013-06-17,0.37,0.4965,1.08,48,0.2570146945,23.832,0.253
MAC003856,2013-06-18,0.331,0.5951458354,1.628,48,0.427950439,28.5670001,0.186
MAC003856,2013-06-19,0.361,0.5306666667,1.447,48,0.341400204,25.472,0.196
MAC003856,2013-06-20,0.357,0.4942708354,1.072,48,0.2835735329,23.7250001,0.214
MAC003856,2013-06-21,0.6775,0.7276458271,1.803,48,0.4294644543,34.9269997,0.213
MAC003856,2013-06-22,0.5375,0.7128125,2.1689999,48,0.496310588,34.215,0.237
MAC003856,2013-06-23,0.5455,0.6739166688,1.608,48,0.4228204122,32.3480001,0.237
MAC003856,2013-06-24,0.4585,0.5915208333,2.437,48,0.461589161,28.393,0.193
MAC003856,2013-06-25,0.323,0.4597499979,1.288,48,0.3148053381,22.0679999,0.216
MAC003856,2013-06-26,0.3505,0.5510833333,2.105,48,0.4165250795,26.452,0.233
MAC003856,2013-06-27,0.381,0.5481666646,1.522,48,0.3728818339,26.3119999,0.209
MAC003856,2013-06-28,0.391,0.4632291667,1.022,48,0.2127870016,22.235,0.231
MAC003856,2013-06-29,0.472,0.6494375,1.8,48,0.4460738399,31.173,0.226
MAC003856,2013-06-30,0.411,0.463875,1.204,48,0.2053365297,22.266,0.264
MAC003856,2013-07-01,0.315,0.3465833333,0.789,48,0.1156389895,16.636,0.195
MAC003856,2013-07-02,0.3195,0.4537083292,1.676,48,0.347544258,21.7779998,0.218
MAC003856,2013-07-03,0.581,0.7631666667,2.865,48,0.5790331021,36.632,0.199
MAC003856,2013-07-04,0.419,0.5940833375,1.967,48,0.4062541887,28.5160002,0.277
MAC003856,2013-07-05,0.3905,0.4703333333,1.057,48,0.1979433976,22.576,0.286
MAC003856,2013-07-06,0.535,0.6998541729,2.6600001,48,0.4978620401,33.5930003,0.27
MAC003856,2013-07-07,0.4215,0.5425000021,1.596,48,0.3058693978,26.0400001,0.282
MAC003856,2013-07-08,0.3435,0.4740416667,1.523,48,0.2881712669,22.754,0.243
MAC003856,2013-07-09,0.345,0.5162916688,1.515,48,0.3282281258,24.7820001,0.226
MAC003856,2013-07-10,0.472,0.6571250021,1.677,48,0.4074064665,31.5420001,0.221
MAC003856,2013-07-11,0.3525,0.4838958313,1.651,48,0.3076369897,23.2269999,0.259
MAC003856,2013-07-12,0.437,0.4916250021,1.0650001,48,0.1881207944,23.5980001,0.278
MAC003856,2013-07-13,0.381,0.4348125,1.158,48,0.1556360534,20.871,0.29
MAC003856,2013-07-14,0.41,0.5123333313,1.3839999,48,0.2702428574,24.5919999,0.257
MAC003856,2013-07-15,0.361,0.551106383,1.395,47,0.3432450788,25.902,0.198
MAC003856,2013-07-16,0.3935,0.5577708333,1.432,48,0.3305503622,26.773,0.266
MAC003856,2013-07-17,0.429,0.5318958354,1.156,48,0.2598003568,25.5310001,0.261
MAC003856,2013-07-18,0.3765,0.5849583354,1.915,48,0.4013775747,28.0780001,0.238
MAC003856,2013-07-19,0.375,0.4043333333,1.087,48,0.1546882016,19.408,0.243
MAC003856,2013-07-20,0.3815,0.4176875,1.03,48,0.1692852504,20.049,0.244
MAC003856,2013-07-21,0.336,0.404125,1.086,48,0.2017936196,19.398,0.199
MAC003856,2013-07-22,0.3175,0.437375,1.249,48,0.2306383025,20.994,0.243
MAC003856,2013-07-23,0.555,0.7133125,2.036,48,0.4142624903,34.239,0.297
MAC003856,2013-07-24,0.458,0.6212291688,1.636,48,0.3842929004,29.8190001,0.207
MAC003856,2013-07-25,0.342,0.4018958333,0.923,48,0.1502514544,19.291,0.246
MAC003856,2013-07-26,0.416,0.5435000042,1.255,48,0.2825602632,26.0880002,0.288
MAC003856,2013-07-27,0.3705,0.4420833333,0.99,48,0.1897616459,21.22,0.243
MAC003856,2013-07-28,0.5025,0.5753124979,1.392,48,0.291478776,27.6149999,0.258
MAC003856,2013-07-29,0.3665,0.4730416688,1.291,48,0.2773536051,22.7060001,0.242
MAC003856,2013-07-30,0.4435,0.6868541625,1.91,48,0.4953846085,32.9689998,0.219
MAC003856,2013-07-31,0.421,0.6171458333,1.498,48,0.3819978831,29.623,0.267
MAC003856,2013-08-01,0.452,0.55125,1.576,48,0.3176848097,26.46,0.243
MAC003856,2013-08-02,0.459,0.5651875,1.45,48,0.2632253833,27.129,0.328
MAC003856,2013-08-03,0.4675,0.5832291667,1.914,48,0.3757818652,27.995,0.254
MAC003856,2013-08-04,0.3775,0.5451666625,2.3199999,48,0.404327972,26.1679998,0.192
MAC003856,2013-08-05,0.3165,0.44125,1.58,48,0.2741335674,21.18,0.233
MAC003856,2013-08-06,0.3375,0.5061041667,1.648,48,0.373102076,24.293,0.18
MAC003856,2013-08-07,0.292,0.3822083333,1.108,48,0.2217883751,18.346,0.203
MAC003856,2013-08-08,0.2955,0.4945833354,1.758,48,0.3904489452,23.7400001,0.171
MAC003856,2013-08-09,0.366,0.4105208333,1.187,48,0.2038606104,19.705,0.186
MAC003856,2013-08-10,0.3255,0.4973958333,1.88,48,0.3759739545,23.875,0.179
MAC003856,2013-08-11,0.397,0.5044166667,1.6059999,48,0.3653902492,24.212,0.198
MAC003856,2013-08-12,0.396,0.4797708333,1.0930001,48,0.2600083668,23.029,0.183
MAC003856,2013-08-13,0.3855,0.4625416625,1.0829999,48,0.2332708988,22.2019998,0.228
MAC003856,2013-08-14,0.4275,0.6012916667,1.7539999,48,0.3607120563,28.862,0.282
MAC003856,2013-08-15,0.3225,0.473625,1.223,48,0.286328009,22.734,0.235
MAC003856,2013-08-16,0.3945,0.4577500021,1.1440001,48,0.2213273852,21.9720001,0.236
MAC003856,2013-08-17,0.444,0.6844791708,2.2809999,48,0.5354261009,32.8550002,0.249
MAC003856,2013-08-18,0.6855,0.7938333354,2.0380001,48,0.4959416775,38.1040001,0.247
MAC003856,2013-08-19,0.434,0.5416666646,1.557,48,0.3205729768,25.9999999,0.23
MAC003856,2013-08-20,0.4235,0.5800625,1.974,48,0.4637640351,27.843,0.221
MAC003856,2013-08-21,0.4295,0.5254791667,1.539,48,0.2938572522,25.223,0.255
MAC003856,2013-08-22,0.416,0.5632083396,1.271,48,0.2971613305,27.0340003,0.244
MAC003856,2013-08-23,0.534,0.7228749958,2.4159999,48,0.5180128759,34.6979998,0.23
MAC003856,2013-08-24,0.4645,0.6264583354,1.8660001,48,0.4199254281,30.0700001,0.237
MAC003856,2013-08-25,0.481,0.5819791646,1.393,48,0.312862584,27.9349999,0.253
MAC003856,2013-08-26,0.357,0.5051666667,1.869,48,0.3355854417,24.248,0.248
MAC003856,2013-08-27,0.36,0.4822708333,1.383,48,0.2701487171,23.149,0.25
MAC003856,2013-08-28,0.452,0.6900833354,1.961,48,0.4514356259,33.1240001,0.241
MAC003856,2013-08-29,0.4135,0.5496875,1.619,48,0.3427186773,26.385,0.258
MAC003856,2013-08-30,0.456,0.5318958333,1.686,48,0.310274226,25.531,0.23
MAC003856,2013-08-31,0.531,0.6253749979,2.016,48,0.4142988219,30.0179999,0.21
MAC003856,2013-09-01,0.3815,0.5556249979,1.575,48,0.3402486931,26.6699999,0.262
MAC003856,2013-09-02,0.3795,0.5675625,1.66,48,0.3625403811,27.243,0.254
MAC003856,2013-09-03,0.6735,0.7379791646,1.631,48,0.4370652829,35.4229999,0.268
MAC003856,2013-09-04,0.394,0.5608333292,1.694,48,0.3557795268,26.9199998,0.226
MAC003856,2013-09-05,0.389,0.6508958333,1.727,48,0.5066557537,31.243,0.179
MAC003856,2013-09-06,0.3465,0.39325,1.275,48,0.1841740042,18.876,0.214
MAC003856,2013-09-07,0.371,0.463125,1.373,48,0.2443486021,22.23,0.259
MAC003856,2013-09-08,0.491,0.5891041667,1.6849999,48,0.3568020622,28.277,0.246
MAC003856,2013-09-09,0.452,0.6498125,1.482,48,0.3815737098,31.191,0.241
MAC003856,2013-09-10,0.3255,0.4600416667,1.597,48,0.2965058902,22.082,0.208
MAC003856,2013-09-11,0.3565,0.6336458354,2.5250001,48,0.5205159747,30.4150001,0.223
MAC003856,2013-09-12,0.3245,0.4971249979,1.224,48,0.310395531,23.8619999,0.257
MAC003856,2013-09-13,0.3945,0.5071250021,1.85,48,0.314295543,24.3420001,0.219
MAC003856,2013-09-14,0.607,0.7302708375,2.2980001,48,0.5002306273,35.0530002,0.248
MAC003856,2013-09-15,0.6915,0.8830416688,2.346,48,0.613714436,42.3860001,0.257
MAC003856,2013-09-16,0.4065,0.5936875,1.994,48,0.4216037848,28.497,0.285
MAC003856,2013-09-17,0.375,0.5974583333,2.4230001,48,0.4910014068,28.678,0.263
MAC003856,2013-09-18,0.3575,0.6416666708,1.79,48,0.5045133942,30.8000002,0.251
MAC003856,2013-09-19,0.3315,0.46525,1.643,48,0.3334060524,22.332,0.209
MAC003856,2013-09-20,0.4745,0.6190416688,1.768,48,0.376544763,29.7140001,0.243
MAC003856,2013-09-21,0.3395,0.4120625,0.835,48,0.1808467561,19.779,0.22
MAC003856,2013-09-22,0.4905,0.755958325,2.237,48,0.5937149461,36.2859996,0.237
MAC003856,2013-09-23,0.4245,0.5348750042,1.454,48,0.2908857158,25.6740002,0.248
MAC003856,2013-09-24,0.4265,0.6286458333,1.598,48,0.4288964812,30.175,0.24
MAC003856,2013-09-25,0.5125,0.8562291625,2.7279999,48,0.6612659391,41.0989998,0.243
MAC003856,2013-09-26,0.4605,0.6011041667,1.401,48,0.3242488695,28.853,0.27
MAC003856,2013-09-27,0.3355,0.5075624979,1.403,48,0.3353080408,24.3629999,0.241
MAC003856,2013-09-28,0.518,0.6909791667,2.0650001,48,0.4929896045,33.167,0.229
MAC003856,2013-09-29,0.4195,0.5818124979,1.727,48,0.3642685804,27.9269999,0.225
MAC003856,2013-09-30,0.3615,0.5864375042,1.836,48,0.4618219279,28.1490002,0.244
MAC003856,2013-10-01,0.4435,0.7074583271,1.984,48,0.5295480904,33.9579997,0.234
MAC003856,2013-10-02,0.784,0.8235208271,2.1459999,48,0.5827070242,39.5289997,0.217
MAC003856,2013-10-03,0.392,0.6096874958,2.4319999,48,0.468196032,29.2649998,0.238
MAC003856,2013-10-04,0.399,0.4965416646,1.538,48,0.2874372379,23.8339999,0.237
MAC003856,2013-10-05,0.4975,0.6356666646,1.683,48,0.4194123684,30.5119999,0.21
MAC003856,2013-10-06,0.4615,0.5701666667,2.3050001,48,0.3865005271,27.368,0.242
MAC003856,2013-10-07,0.302,0.5202083313,2.2449999,48,0.4522877443,24.9699999,0.223
MAC003856,2013-10-08,0.3695,0.4942916667,1.536,48,0.3209959209,23.726,0.233
MAC003856,2013-10-09,0.386,0.6732500021,3.072,48,0.6387687471,32.3160001,0.229
MAC003856,2013-10-10,0.394,0.7048125,2.1059999,48,0.5942328368,33.831,0.24
MAC003856,2013-10-11,0.5415,0.7289375042,2.358,48,0.539133137,34.9890002,0.253
MAC003856,2013-10-12,0.6235,0.680173913,1.673,46,0.4239357564,31.288,0.203
MAC003856,2013-10-13,0.4865,0.7407708313,2.1659999,48,0.5280647184,35.5569999,0.196
MAC003856,2013-10-14,0.3455,0.4975416667,1.649,48,0.3140833985,23.882,0.231
MAC003856,2013-10-15,0.4485,0.7425416625,2.411,48,0.6045354073,35.6419998,0.217
MAC003856,2013-10-16,0.6045,0.7435833333,2.0899999,48,0.4884007633,35.692,0.223
MAC003856,2013-10-17,0.4475,0.6279374979,1.62,48,0.4027476561,30.1409999,0.229
MAC003856,2013-10-18,0.4765,0.6195208292,2.1659999,48,0.4632837783,29.7369998,0.226
MAC003856,2013-10-19,0.479,0.5049999979,1.1339999,48,0.2641247237,24.2399999,0.222
MAC003856,2013-10-20,0.435,0.7145,2.7909999,48,0.6399595377,34.296,0.224
MAC003856,2013-10-21,0.484,0.6320208354,1.7640001,48,0.4173416174,30.3370001,0.215
MAC003856,2013-10-22,0.4655,0.6621875,2.711,48,0.5153419324,31.785,0.227
MAC003856,2013-10-23,0.438,0.662625,2.043,48,0.5006919315,31.806,0.221
MAC003856,2013-10-24,0.372,0.6767291667,2.125,48,0.5344572804,32.483,0.224
MAC003856,2013-10-25,0.452,0.5043333313,1.35,48,0.2724385758,24.2079999,0.215
MAC003856,2013-10-26,0.535,0.6418124958,2.112,48,0.4450640613,30.8069998,0.228
MAC003856,2013-10-27,0.458,0.6055000021,2.0190001,48,0.4465353214,29.0640001,0.244
MAC003856,2013-10-28,0.474,0.664375,2.01,48,0.4906608043,31.89,0.221
MAC003856,2013-10-29,0.439,0.6496458333,2.138,48,0.4855977886,31.183,0.242
MAC003856,2013-10-30,0.5425,0.7684791625,2.1589999,48,0.5514112194,36.8869998,0.241
MAC003856,2013-10-31,0.453,0.7114583292,2.1029999,48,0.5542816228,34.1499998,0.231
MAC003856,2013-11-01,0.625,0.7417234085,2.2179999,47,0.4479205436,34.8610002,0.259
MAC003856,2013-11-02,0.407,0.5793125,1.559,48,0.3901789091,27.807,0.202
MAC003856,2013-11-03,0.388,0.5814375021,1.898,48,0.4028064291,27.9090001,0.206
MAC003856,2013-11-04,0.4115,0.6440000021,2.0940001,48,0.4670149733,30.9120001,0.22
MAC003856,2013-11-05,0.5425,0.7906875042,3.0880001,48,0.6331757978,37.9530002,0.206
MAC003856,2013-11-06,0.708,0.7807708354,2.016,48,0.478487123,37.4770001,0.194
MAC003856,2013-11-07,0.7195,0.9186250042,2.733,48,0.6389829255,44.0940002,0.223
MAC003856,2013-11-08,0.653,0.8164166667,2.098,48,0.546926098,39.188,0.23
MAC003856,2013-11-09,0.8175,1.0292500063,3.0220001,48,0.7824734136,49.4040003,0.238
MAC003856,2013-11-10,0.657,0.8225000063,1.918,48,0.5403808407,39.4800003,0.23
MAC003856,2013-11-11,0.506,0.7372916688,2.145,48,0.5362896185,35.3900001,0.231
MAC003856,2013-11-12,0.4965,0.7266249938,2.0869999,48,0.5626927771,34.8779997,0.198
MAC003856,2013-11-13,0.695,0.8859166708,2.3610001,48,0.6120908368,42.5240002,0.225
MAC003856,2013-11-14,0.451,0.8064583333,2.9200001,48,0.7190808609,38.71,0.206
MAC003856,2013-11-15,0.607,0.8114375021,2.345,48,0.5789775288,38.9490001,0.236
MAC003856,2013-11-16,0.543,0.7116249979,2.9760001,48,0.5624984041,34.1579999,0.23
MAC003856,2013-11-17,0.755,0.7641458354,2.5220001,48,0.5017137076,36.6790001,0.223
MAC003856,2013-11-18,0.5705,0.7103333292,2.0439999,48,0.4748768308,34.0959998,0.246
MAC003856,2013-11-19,0.7715,0.8827708354,3.2249999,48,0.6618001621,42.3730001,0.256
MAC003856,2013-11-20,0.589,0.7565,1.715,48,0.5052228517,36.312,0.205
MAC003856,2013-11-21,0.671,0.7219166625,1.801,48,0.4660361011,34.6519998,0.234
MAC003856,2013-11-22,0.78,0.8675624938,2.609,48,0.6682905977,41.6429997,0.204
MAC003856,2013-11-23,0.6695,0.9313958354,3.1329999,48,0.7150627008,44.7070001,0.239
MAC003856,2013-11-24,0.653,0.9011875042,2.4630001,48,0.6347537209,43.2570002,0.211
MAC003856,2013-11-25,0.6105,0.7856875042,2.3210001,48,0.5831369823,37.7130002,0.225
MAC003856,2013-11-26,0.6215,0.6722291708,1.7410001,48,0.3950791135,32.2670002,0.225
MAC003856,2013-11-27,0.603,0.6318958354,1.957,48,0.4001965127,30.3310001,0.213
MAC003856,2013-11-28,0.6035,0.7115833313,2.556,48,0.4816948712,34.1559999,0.263
MAC003856,2013-11-29,0.52,0.7444166708,2.4130001,48,0.5870687394,35.7320002,0.231
MAC003856,2013-11-30,0.8905,0.7674791708,1.436,48,0.4295012476,36.8390002,0.23
MAC003856,2013-12-01,0.516,0.9370416729,3.006,48,0.8480059809,44.9780003,0.2
MAC003856,2013-12-02,0.922,0.9904791646,2.55,48,0.6344362845,47.5429999,0.208
MAC003856,2013-12-03,0.5395,0.63,1.488,48,0.3538169379,30.24,0.245
MAC003856,2013-12-04,0.5895,0.7362499958,2.1860001,48,0.5067537247,35.3399998,0.234
MAC003856,2013-12-05,0.6535,0.8317291646,2.7030001,48,0.5493636862,39.9229999,0.221
MAC003856,2013-12-06,0.6575,0.7051458333,1.762,48,0.4349556588,33.847,0.247
MAC003856,2013-12-07,0.66,0.874208325,2.3499999,48,0.6677360746,41.9619996,0.233
MAC003856,2013-12-08,0.6845,0.8895208396,2.4100001,48,0.619441419,42.6970003,0.222
MAC003856,2013-12-09,0.442,0.6344583333,1.693,48,0.4304495403,30.454,0.238
MAC003856,2013-12-10,0.825,0.9250833313,3.3199999,48,0.702409946,44.4039999,0.196
MAC003856,2013-12-11,0.7245,0.8699374979,3.1059999,48,0.6407663667,41.7569999,0.24
MAC003856,2013-12-12,0.684,0.8126041604,2.2049999,48,0.5643349129,39.0049997,0.249
MAC003856,2013-12-13,0.6865,0.7327291667,1.916,48,0.4493377029,35.171,0.201
MAC003856,2013-12-14,0.67,0.7829166667,1.993,48,0.4573287783,37.58,0.271
MAC003856,2013-12-15,0.685,0.7678750021,2.352,48,0.4804193054,36.8580001,0.234
MAC003856,2013-12-16,0.6195,0.7022083375,1.652,48,0.4344345345,33.7060002,0.224
MAC003856,2013-12-17,0.8185,0.8398333271,2.0209999,48,0.5209165862,40.3119997,0.217
MAC003856,2013-12-18,0.717,0.9525625,2.608,48,0.6745099643,45.723,0.228
MAC003856,2013-12-19,0.9055,0.8481458292,1.998,48,0.4994269019,40.7109998,0.242
MAC003856,2013-12-20,0.896,0.9278958396,2.313,48,0.5737583223,44.5390003,0.218
MAC003856,2013-12-21,0.823,0.9979375,2.944,48,0.6821673668,47.901,0.245
MAC003856,2013-12-22,0.583,0.7023333313,2.066,48,0.4602285877,33.7119999,0.213
MAC003856,2013-12-23,0.891,0.9243750042,2.4400001,48,0.5646024239,44.3700002,0.238
MAC003856,2013-12-24,0.6825,0.8665833375,2.4530001,48,0.6016105051,41.5960002,0.223
MAC003856,2013-12-25,0.915,1.0998541708,2.8670001,48,0.7266466928,52.7930002,0.244
MAC003856,2013-12-26,0.91,0.9591875,2.8889999,48,0.5942764112,46.041,0.255
MAC003856,2013-12-27,0.79,0.9342083417,2.26,48,0.6029506961,44.8420004,0.246
MAC003856,2013-12-28,0.6115,0.7702291708,2.1919999,48,0.5258054932,36.9710002,0.241
MAC003856,2013-12-29,0.634,0.7850416667,1.941,48,0.4986212889,37.682,0.225
MAC003856,2013-12-30,0.6675,0.7636041688,1.679,48,0.458906367,36.6530001,0.251
MAC003856,2013-12-31,0.719,0.7703750021,1.7970001,48,0.4584540975,36.9780001,0.233
MAC003856,2014-01-01,0.7105,0.8876666688,2.527,48,0.6104004083,42.6080001,0.209
MAC003856,2014-01-02,0.7245,0.8781666625,2.355,48,0.6289976206,42.1519998,0.218
MAC003856,2014-01-03,0.5165,0.6456458354,1.528,48,0.4189799961,30.9910001,0.198
MAC003856,2014-01-04,0.4905,0.6497916667,2.5050001,48,0.4585021901,31.19,0.217
MAC003856,2014-01-05,0.995,1.2222083146,3.5109999,48,0.905411719,58.6659991,0.238
MAC003856,2014-01-06,0.6315,0.7175416667,2.145,48,0.4675845564,34.442,0.222
MAC003856,2014-01-07,0.596,0.6692291667,1.4680001,48,0.3693354173,32.123,0.247
MAC003856,2014-01-08,0.5285,0.6845833333,2.099,48,0.487913443,32.86,0.219
MAC003856,2014-01-09,0.869,0.9194468043,3.145,47,0.6513954426,43.2139998,0.204
MAC003856,2014-01-10,0.596,0.7590208354,2.4360001,48,0.5606636515,36.4330001,0.224
MAC003856,2014-01-11,0.5605,0.8143958333,2.3469999,48,0.6007578071,39.091,0.239
MAC003856,2014-01-12,0.7775,1.0102291667,3.0810001,48,0.8090003671,48.491,0.22
MAC003856,2014-01-13,0.8,0.7807916646,2.05,48,0.4509161775,37.4779999,0.217
MAC003856,2014-01-14,0.6435,0.7528125042,3.2030001,48,0.618140175,36.1350002,0.225
MAC003856,2014-01-15,0.667,0.8681666729,2.915,48,0.6477146258,41.6720003,0.219
MAC003856,2014-01-16,0.666,0.7383958333,1.712,48,0.4215831732,35.443,0.227
